Case Number,Date/Time Opened,Term ,Incident Group,Operational Directorate,Principal Network Name,Primary Category,Primary Sub-Category,Secondary Category,Summary of the Incident (External Distribution),Incident Priority Rating,Incident Occurred
S-2020-269632,24/06/2020 17:30,Term 2,Violence,Rural South and West,Queanbeyan,Indecent Assault,,Problematic and Harmful #### ised Behaviour,"Executive staff member reports that a student has disclosed that another student has allegedly acted inappropriately towards them during an offsite activity. The students parents are aware of the incident. Local police will be notified. School is managing the matter locally. #### has been followed. Director, Educational Leadership is aware.",1,Excursion
S-2020-269684,25/06/2020 8:12,Term 2,Violence,Rural North,Mooki,Indecent Assault,,Problematic and Harmful #### ised Behaviour,XXXX students have inappropriately touched and made comments towards XXXX student. Executive staff were notified who will contact parents. Internal notifications have been made and supports are in place. #####,1,On workplace grounds
S-2020-269897,25/06/2020 9:37,Term 2,Violence,Metropolitan South,Georges River,Assault,,,"An executive staff member reports of an assault between students that occurred on school grounds. No first aid administered. The school is managing the matter. Parents have been notified. Director, Educational Leadership will be made aware.",1,On workplace grounds
S-2020-269942,25/06/2020 9:47,Term 2,Violence,Metropolitan South,Georges River,Assault,,,"An executive staff member reports of an assault that involved xxxxx students on school grounds. First aid was administered. The school is managing the matter. Parents have been contacted. Media Unit will be notified. Director, Educational Leadership is aware.",1,On workplace grounds
S-2020-270215,25/06/2020 11:02,Term 2,Welfare,Metropolitan South,Port Jackson,Student Behaviour,,,"An executive staff member reports incidents of student behaviour involving staff members was filmed and uploaded to a social media platform. The footage has since been removed and the school is managing the incident. xxxxx xxxxx are in place for the students. The Director, Educational Leadership is aware.",1,On workplace grounds
S-2020-270301,25/06/2020 11:25,Term 2,Violence,Regional South,Lake Illawarra South,Assault,,,"Executive staff member reports that an employee was injured by a student in an escalated state on school grounds. First aid was applied. Family member and ambulance were contacted. Paramedics transported the employee to hospital for further treatment. Supports to be organised and Director, Educational Leadership is aware",1,On workplace grounds
S-2020-270540,25/06/2020 12:24,Term 2,Welfare,Regional North,Cessnock,Student Welfare Concerns,Absconding / Missing Student,,"Employee reports XXXX students have absconded school grounds. The students are still missing at the time of reporting. Parents have been contacted. Police have been called. #### will be followed. Executive staff are aware. Director, Educational Leadership will be notified.",1,On workplace grounds
S-2020-270822,25/06/2020 13:41,Term 2,Substances,Metropolitan South,Canterbury,Supply of a Substance,,,"An executive staff member reports a student has been involved in the supply of a substance on school grounds. Police have been contacted. Parents have been contacted. The school is managing the matter. #### has been followed. Director, Educational Leadership is aware.",1,On workplace grounds
S-2020-270891,25/06/2020 13:58,Term 2,Violence,Metropolitan South & South West,Bungarribee,Assault,,,An executive staff member reports a student xxxxx assaulted another student with a xxxxx xxxxx on school grounds after being verbally abused by said student. No first aid required. Parents to be made aware of the incident. Supports to be put in place for all students involved. The school is managing the matter.,1,On workplace grounds
S-2020-271040,25/06/2020 14:37,Term 2,Violence,Regional South,Campbelltown,Assault,,Student Behaviour,"Executive staff member reports concerns for a student in an escalated state. The student assaulted an employee and injuries were sustained. No first aid was required. Carers were contacted along with police and paramedics. Paramedics have transported the student to hospital. Director, Educational Leadership will be informed.",1,On workplace grounds
S-2020-271311,25/06/2020 15:30,Term 2,Violence,Metropolitan South & South West,Eastern Creek,Assault,,,"An executive staff member has reported that xxxxx students have been involved a physical altercation on school grounds. No injuries sustained. The incident was filmed by other students. Police were notified and attended the school. Parents were contacted and collected the students. Mandatory reporting is being followed, the school has managed the matter and support is in place. Director, Educational Leadership will be notified.",1,On workplace grounds
S-2020-271359,25/06/2020 15:38,Term 2,Violence,Rural South and West,Hume,Assault,,,Executive staff member reported an assault on a student by another student on school grounds. First aid was applied. An ambulance was called and the student was transported to hospital in a xxxxx xxxxx. Parents have been notified.,1,On workplace grounds
S-2020-271382,25/06/2020 15:49,Term 2,Welfare,Regional North and West,Upper Hunter,Student Welfare Concerns,Absconding / Missing Student,,"An executive staff member has reported that a student has absconded from school grounds. Carers were notified. Police were contacted and attended the school. Police are aware of the student's whereabouts. Support is in place. Director, Educational Leadership will be notified.",1,On workplace grounds
S-2020-271413,25/06/2020 15:56,Term 2,Violence,Metropolitan South & South West,Glenfield,Assault,,,A student has assaulted another student on school grounds using an implement. An injury was sustained and first aid was administered. Parent took the student for medical attention and the student has returned back to school. Executive was informed. School has managed the incident locally.,1,On workplace grounds
S-2020-271669,25/06/2020 17:00,Term 2,Violence,Regional North,Callaghan,Assault,,,A student has assaulted an employee  on school grounds using an implement. An injury was sustained and first aid was administered. Parent was notified.  Executive will be informed. School has managed the incident locally.,1,On workplace grounds
